kernel,backend,size,M,N,K,config_id,BM,BN,BK,TM,TN,algorithms,sample_count,mean_time_ms,best_time_ms,mean_gflops,best_gflops,threads_per_block,shared_memory_bytes,active_blocks_per_sm,theoretical_occupancy
matmul,sycl,2048,2048,2048,2048,64_128_16_4_4,64,128,16,4,4,bayesian,1,6.666751861572266,6.666751861572266,2576.9474461808386,2576.9474461808386,512,12288,4,1.0
matmul,sycl,2048,2048,2048,2048,64_128_32_2_4,64,128,32,2,4,random,3,10.175658702850342,10.08896017074585,1688.4599522109559,1702.8384385751756,1024,24576,2,1.0
matmul,sycl,2048,2048,2048,2048,64_128_32_4_2,64,128,32,4,2,bayesian;random,3,4.976298650105794,4.905472040176392,3453.68897037808,3502.1847119491977,1024,24576,2,1.0
matmul,sycl,2048,2048,2048,2048,64_128_32_4_4,64,128,32,4,4,bayesian;random,5,6.2732288360595705,6.067199945449829,2741.43452279996,2831.597662589685,512,24576,2,0.5
matmul,sycl,2048,2048,2048,2048,64_128_8_2_4,64,128,8,2,4,bayesian;random,4,6.399231910705566,6.144000053405762,2690.6235783853517,2796.2026423611114,1024,6144,2,1.0
matmul,sycl,2048,2048,2048,2048,64_128_8_4_2,64,128,8,4,2,random,1,6.631424188613892,6.631424188613892,2590.6756520714985,2590.6756520714985,1024,6144,2,1.0
matmul,sycl,2048,2048,2048,2048,64_128_8_4_4,64,128,8,4,4,bayesian,1,6.4737279415130615,6.4737279415130615,2653.783004045218,2653.783004045218,512,6144,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_1_2,64,32,16,1,2,random,1,9.343487739562988,9.343487739562988,1838.6998156219054,1838.6998156219054,1024,6144,2,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_1_4,64,32,16,1,4,bayesian;random,4,7.918464004993439,7.407103776931763,2172.813349907378,2319.3774113849936,512,6144,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_2_1,64,32,16,2,1,bayesian;random,2,6.6265599727630615,6.622720003128052,2592.578204014995,2594.0805554040608,1024,6144,2,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_2_2,64,32,16,2,2,bayesian;random,3,7.843669414520264,7.450623989105225,2193.1106885961763,2305.8295800622195,512,6144,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_2_4,64,32,16,2,4,random,2,7.514880061149597,7.440384149551392,2286.3382349602066,2309.0029813898573,256,6144,8,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_4_1,64,32,16,4,1,bayesian;random,3,5.62227201461792,5.372416019439697,3059.1211879796533,3197.7920402731083,512,6144,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_4_2,64,32,16,4,2,bayesian;random,7,4.547803436006818,4.036607980728149,3798.610217270533,4256.01625573286,256,6144,8,1.0
matmul,sycl,2048,2048,2048,2048,64_32_16_4_4,64,32,16,4,4,random,1,5.116415977478027,5.116415977478027,3357.793670339577,3357.793670339577,128,6144,8,0.5
matmul,sycl,2048,2048,2048,2048,64_32_32_1_2,64,32,32,1,2,random,1,9.637375831604004,9.637375831604004,1782.6293675983636,1782.6293675983636,1024,12288,2,1.0
matmul,sycl,2048,2048,2048,2048,64_32_32_1_4,64,32,32,1,4,random,1,9.117696285247803,9.117696285247803,1884.2335439267247,1884.2335439267247,512,12288,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_32_2_1,64,32,32,2,1,bayesian;random,5,7.929856014251709,7.649791955947876,2167.309379700457,2245.7956089436243,1024,12288,2,1.0
matmul,sycl,2048,2048,2048,2048,64_32_32_2_2,64,32,32,2,2,random,2,7.479295969009399,7.429120063781738,2297.093534558506,2312.503908471593,512,12288,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_32_2_4,64,32,32,2,4,random,3,7.550975958506267,7.323647975921631,2277.0781122280337,2345.8076139764257,256,12288,4,0.5
matmul,sycl,2048,2048,2048,2048,64_32_32_4_1,64,32,32,4,1,bayesian;random,9,5.154247045516968,4.794368028640747,3343.509487966439,3583.3438487346725,512,12288,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_32_4_2,64,32,32,4,2,bayesian;random,3,4.701354583104451,4.454400062561035,3660.7351274805055,3856.831210199499,256,12288,4,0.5
matmul,sycl,2048,2048,2048,2048,64_32_32_4_4,64,32,32,4,4,bayesian;random,7,4.733586243220738,4.3581438064575195,3639.0868888872606,3942.015212656443,128,12288,4,0.25
matmul,sycl,2048,2048,2048,2048,64_32_8_1_2,64,32,8,1,2,bayesian;random,4,8.75545620918274,8.388096332550049,1963.583074330435,2048.124926430975,1024,3072,2,1.0
matmul,sycl,2048,2048,2048,2048,64_32_8_2_1,64,32,8,2,1,random,1,8.409088134765625,8.409088134765625,2043.0121445598134,2043.0121445598134,1024,3072,2,1.0
matmul,sycl,2048,2048,2048,2048,64_32_8_2_2,64,32,8,2,2,random,2,6.830847978591919,6.668287992477417,2516.4671234110233,2576.353811260227,512,3072,4,1.0
matmul,sycl,2048,2048,2048,2048,64_32_8_2_4,64,32,8,2,4,bayesian;random,5,5.212262344360352,4.762624025344849,3310.1175643080287,3607.227673772979,256,3072,8,1.0
matmul,sycl,2048,2048,2048,2048,64_32_8_4_2,64,32,8,4,2,bayesian,1,5.113343954086304,5.113343954086304,3359.8109844089,3359.8109844089,256,3072,8,1.0
matmul,sycl,2048,2048,2048,2048,64_64_16_1_4,64,64,16,1,4,random,3,10.551978747049967,10.523136138916016,1628.1339675314857,1632.5807209189722,1024,8192,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_16_2_2,64,64,16,2,2,bayesian;random,2,7.895552158355713,7.688704013824463,2177.3864753232547,2234.429775565584,1024,8192,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_16_2_4,64,64,16,2,4,random,1,8.32204818725586,8.32204818725586,2064.379921556901,2064.379921556901,512,8192,4,1.0
matmul,sycl,2048,2048,2048,2048,64_64_16_4_1,64,64,16,4,1,bayesian;random,2,5.4673919677734375,5.160959959030151,3152.1438873136844,3328.8127248381993,1024,8192,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_16_4_2,64,64,16,4,2,bayesian;random,4,4.981376051902771,4.710400104522705,3458.287061179832,3647.220788634217,512,8192,4,1.0
matmul,sycl,2048,2048,2048,2048,64_64_16_4_4,64,64,16,4,4,bayesian;random,9,5.1271111435360375,5.012480020523071,3351.855361263834,3427.4189849453437,256,8192,6,0.75
matmul,sycl,2048,2048,2048,2048,64_64_32_1_4,64,64,32,1,4,bayesian;random,3,11.25222365061442,11.030527591705322,1527.157238241525,1557.4839046609907,1024,16384,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_32_2_2,64,64,32,2,2,bayesian;random,3,8.053248008092245,7.828991889953613,2134.870879277053,2194.390979769145,1024,16384,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_32_2_4,64,64,32,2,4,bayesian;random,3,7.961770693461101,7.584767818450928,2160.416710921785,2265.0487918967997,512,16384,3,0.75
matmul,sycl,2048,2048,2048,2048,64_64_32_4_1,64,64,32,4,1,bayesian;random,4,5.350911974906921,5.139456033706665,3214.6870135111385,3342.740763093868,1024,16384,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_32_4_2,64,64,32,4,2,bayesian;random,10,4.833638381958008,4.405247926712036,3558.9203529692168,3899.8643140665667,512,16384,3,0.75
matmul,sycl,2048,2048,2048,2048,64_64_32_4_4,64,64,32,4,4,bayesian;random,8,5.010432004928589,4.532224178314209,3435.449829081987,3790.6044599916872,256,16384,3,0.375
matmul,sycl,2048,2048,2048,2048,64_64_8_1_4,64,64,8,1,4,bayesian;random,3,7.672832012176514,7.137279987335205,2245.092466351855,2407.061123353005,1024,4096,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_8_2_2,64,64,8,2,2,bayesian;random,7,7.2979017325810025,7.005184173583984,2356.776055383563,2452.450750514737,1024,4096,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_8_4_1,64,64,8,4,1,bayesian,2,6.85260808467865,6.790144205093384,2507.2638850731146,2530.1184577366025,1024,4096,2,1.0
matmul,sycl,2048,2048,2048,2048,64_64_8_4_2,64,64,8,4,2,bayesian,3,4.879018624623616,4.523519992828369,3534.48295376905,3797.89836482145,512,4096,4,1.0
matmul,sycl,2048,2048,2048,2048,64_64_8_4_4,64,64,8,4,4,random,1,5.089792013168335,5.089792013168335,3375.3578023526616,3375.3578023526616,256,4096,8,1.0
matmul,sycl,4096,4096,4096,4096,128_128_16_4_4,128,128,16,4,4,bayesian;random,4,37.29407978057861,37.07545471191406,3685.5196464440605,3707.0065502887683,1024,16384,2,1.0
matmul,sycl,4096,4096,4096,4096,128_128_32_4_4,128,128,32,4,4,bayesian,2,36.142080307006836,35.9685115814209,3802.828230651162,3821.0909328534026,1024,32768,1,0.5
matmul,sycl,4096,4096,4096,4096,128_32_16_1_4,128,32,16,1,4,bayesian;random,3,48.94139798482259,48.72140884399414,2808.2682418502227,2820.915009089316,1024,10240,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_16_2_2,128,32,16,2,2,bayesian,1,48.59699058532715,48.59699058532715,2828.1371298225376,2828.1371298225376,1024,10240,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_16_2_4,128,32,16,2,4,bayesian;random,2,45.94099140167236,45.88543891906738,2991.645374685334,2995.262913675392,512,10240,4,1.0
matmul,sycl,4096,4096,4096,4096,128_32_16_4_1,128,32,16,4,1,bayesian;random,2,31.539711952209473,31.375359535217285,4357.766038705031,4380.474216326719,1024,10240,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_16_4_2,128,32,16,4,2,bayesian;random,5,23.721983909606934,23.489535331726074,5793.960993875674,5851.071616830515,512,10240,4,1.0
matmul,sycl,4096,4096,4096,4096,128_32_16_4_4,128,32,16,4,4,bayesian;random,2,22.218495845794678,21.83782386779785,6187.606514303065,6293.619469780048,256,10240,4,0.5
matmul,sycl,4096,4096,4096,4096,128_32_32_1_4,128,32,32,1,4,bayesian;random,4,59.05561590194702,58.74278450012207,2327.3467300322845,2339.6737938378524,1024,20480,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_32_2_4,128,32,32,2,4,bayesian;random,3,45.42583465576172,45.07289505004883,3025.661380741163,3049.2595010679506,512,20480,2,0.5
matmul,sycl,4096,4096,4096,4096,128_32_32_4_1,128,32,32,4,1,bayesian;random,4,27.93228816986084,27.486207962036133,4920.906667871004,5000.287913917782,1024,20480,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_32_4_2,128,32,32,4,2,random,1,20.531200408935547,20.531200408935547,6694.150889111389,6694.150889111389,512,20480,2,0.5
matmul,sycl,4096,4096,4096,4096,128_32_32_4_4,128,32,32,4,4,bayesian;random,4,23.233407735824585,22.948863983154297,5916.322453210308,5988.921873121371,256,20480,2,0.25
matmul,sycl,4096,4096,4096,4096,128_32_8_1_4,128,32,8,1,4,bayesian;random,3,42.72145016988119,42.38080024719238,3217.2274575162405,3242.953239919177,1024,5120,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_8_2_2,128,32,8,2,2,bayesian,1,43.88198280334473,43.88198280334473,3132.0132931988724,3132.0132931988724,1024,5120,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_8_2_4,128,32,8,2,4,bayesian;random,2,30.37619161605835,30.268415451049805,4524.618668476947,4540.672229580924,512,5120,4,1.0
matmul,sycl,4096,4096,4096,4096,128_32_8_4_1,128,32,8,4,1,bayesian;random,2,38.885887145996094,38.74099159240723,3534.466405135322,3547.6364394074103,1024,5120,2,1.0
matmul,sycl,4096,4096,4096,4096,128_32_8_4_2,128,32,8,4,2,bayesian,2,30.719743728637695,30.632447242736816,4473.997718047476,4486.711505055731,512,5120,4,1.0
matmul,sycl,4096,4096,4096,4096,128_32_8_4_4,128,32,8,4,4,bayesian;random,2,23.66745615005493,23.336447715759277,5808.222112984803,5889.454776751924,256,5120,8,1.0
matmul,sycl,4096,4096,4096,4096,128_64_16_2_4,128,64,16,2,4,bayesian,2,45.12332725524902,45.10310363769531,3045.852100000102,3047.2172065146797,1024,12288,2,1.0
matmul,sycl,4096,4096,4096,4096,128_64_16_4_2,128,64,16,4,2,bayesian;random,2,25.780223846435547,25.546239852905273,5331.6168567251425,5380.007165961436,1024,12288,2,1.0
matmul,sycl,4096,4096,4096,4096,128_64_16_4_4,128,64,16,4,4,random,1,22.39948844909668,22.39948844909668,6135.807689730637,6135.807689730637,512,12288,4,1.0
matmul,sycl,4096,4096,4096,4096,128_64_32_2_4,128,64,32,2,4,random,1,46.2479362487793,46.2479362487793,2971.7856540166736,2971.7856540166736,1024,24576,2,1.0
matmul,sycl,4096,4096,4096,4096,128_64_32_4_2,128,64,32,4,2,bayesian,4,21.1353600025177,20.824064254760742,6503.715628540142,6600.006213512286,1024,24576,2,1.0
matmul,sycl,4096,4096,4096,4096,128_64_32_4_4,128,64,32,4,4,bayesian,2,21.714176177978516,21.609984397888184,6329.603149969845,6359.9746738100885,512,24576,2,0.5
matmul,sycl,4096,4096,4096,4096,128_64_8_4_2,128,64,8,4,2,bayesian;random,2,34.0761604309082,34.039297103881836,4033.292265780971,4037.6554501863225,1024,6144,2,1.0
matmul,sycl,4096,4096,4096,4096,128_64_8_4_4,128,64,8,4,4,random,3,24.27067756652832,24.19711971282959,5662.784674608365,5679.971628983936,512,6144,4,1.0
matmul,sycl,4096,4096,4096,4096,32_128_16_1_4,32,128,16,1,4,bayesian;random,5,117.60301971435547,117.20345306396484,1168.6737402810531,1172.652766441885,1024,10240,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_16_2_2,32,128,16,2,2,bayesian;random,2,47.17644786834717,47.14854431152344,2913.296947178274,2915.02008129674,1024,10240,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_16_2_4,32,128,16,2,4,random,2,63.781375885009766,63.66054344177246,2154.8523348986646,2158.9346562476244,512,10240,4,1.0
matmul,sycl,4096,4096,4096,4096,32_128_16_4_1,32,128,16,4,1,bayesian;random,2,30.330368041992188,30.27353572845459,4531.413395200327,4539.904248542032,1024,10240,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_16_4_4,32,128,16,4,4,bayesian;random,4,34.816383361816406,34.502655029296875,3947.7362894133494,3983.431227402584,256,10240,4,0.5
matmul,sycl,4096,4096,4096,4096,32_128_32_1_4,32,128,32,1,4,bayesian,1,116.1338882446289,116.1338882446289,1183.4526127506665,1183.4526127506665,1024,20480,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_32_2_2,32,128,32,2,2,random,1,45.29612731933594,45.29612731933594,3034.231878214681,3034.231878214681,1024,20480,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_32_2_4,32,128,32,2,4,bayesian;random,2,64.60313606262207,64.42239761352539,2127.451352800192,2133.4032659961863,512,20480,2,0.5
matmul,sycl,4096,4096,4096,4096,32_128_32_4_1,32,128,32,4,1,random,2,30.73151969909668,30.426111221313477,4472.6889537713105,4517.138337932719,1024,20480,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_32_4_2,32,128,32,4,2,bayesian;random,2,21.86675214767456,21.8470401763916,6285.298531331695,6290.964467604156,512,20480,2,0.5
matmul,sycl,4096,4096,4096,4096,32_128_8_1_4,32,128,8,1,4,bayesian;random,3,44.87475268046061,44.5271053314209,3062.8160839097486,3086.6357120909706,1024,5120,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_8_2_2,32,128,8,2,2,random,2,42.49881649017334,42.44582557678223,3233.9528132907417,3237.9851635440637,1024,5120,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_8_2_4,32,128,8,2,4,random,4,25.33516788482666,24.938495635986328,5426.00706111948,5511.1164473640165,512,5120,4,1.0
matmul,sycl,4096,4096,4096,4096,32_128_8_4_1,32,128,8,4,1,bayesian,1,37.82451248168945,37.82451248168945,3633.5948424591884,3633.5948424591884,1024,5120,2,1.0
matmul,sycl,4096,4096,4096,4096,32_128_8_4_2,32,128,8,4,2,bayesian;random,4,31.07097625732422,30.56383991241455,4423.806753838153,4496.782926028037,512,5120,4,1.0
matmul,sycl,4096,4096,4096,4096,32_128_8_4_4,32,128,8,4,4,bayesian;random,2,35.54201602935791,35.44985580444336,3866.96909515499,3876.9961217944674,256,5120,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_16_1_2,32,32,16,1,2,random,2,42.53875160217285,42.507774353027344,3230.913488960673,3233.2662804354,512,4096,4,1.0
matmul,sycl,4096,4096,4096,4096,32_32_16_1_4,32,32,16,1,4,bayesian;random,3,47.26408576965332,47.06867218017578,2907.9357373539465,2919.966659477725,256,4096,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_16_2_1,32,32,16,2,1,bayesian;random,3,37.111979166666664,37.048831939697266,3703.3757449431514,3709.670353324587,512,4096,4,1.0
matmul,sycl,4096,4096,4096,4096,32_32_16_2_2,32,32,16,2,2,bayesian;random,2,47.44883155822754,47.32467269897461,2896.5917603910475,2904.171241631808,256,4096,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_16_2_4,32,32,16,2,4,bayesian;random,2,47.27014350891113,47.060991287231445,2907.578314671806,2920.443231489895,128,4096,12,0.75
matmul,sycl,4096,4096,4096,4096,32_32_16_4_1,32,32,16,4,1,bayesian;random,2,28.293887615203857,27.91475200653076,4858.4216488167,4923.524072140983,256,4096,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_16_4_2,32,32,16,4,2,bayesian;random,5,22.039859199523924,21.621248245239258,6237.466112686109,6356.661369089198,128,4096,12,0.75
matmul,sycl,4096,4096,4096,4096,32_32_16_4_4,32,32,16,4,4,bayesian,3,23.069183667500813,22.856703758239746,5958.579125642251,6013.069728939101,64,4096,12,0.375
matmul,sycl,4096,4096,4096,4096,32_32_32_1_1,32,32,32,1,1,bayesian;random,22,64.20342679457231,63.73324775695801,2140.717146613841,2156.47183077996,1024,8192,2,1.0
matmul,sycl,4096,4096,4096,4096,32_32_32_1_2,32,32,32,1,2,bayesian;random,4,60.13926362991333,59.852800369262695,2285.3743625361203,2296.282757432709,512,8192,4,1.0
matmul,sycl,4096,4096,4096,4096,32_32_32_1_4,32,32,32,1,4,random,3,59.46350924173991,59.07814407348633,2311.3675496454694,2326.392536993748,256,8192,6,0.75
matmul,sycl,4096,4096,4096,4096,32_32_32_2_2,32,32,32,2,2,bayesian;random,3,46.16157786051432,45.90847969055176,2977.404818120408,2993.759636529322,256,8192,6,0.75
matmul,sycl,4096,4096,4096,4096,32_32_32_2_4,32,32,32,2,4,bayesian,1,46.25152015686035,46.25152015686035,2971.555378199047,2971.555378199047,128,8192,6,0.375
matmul,sycl,4096,4096,4096,4096,32_32_32_4_1,32,32,32,4,1,bayesian,1,27.194880485534668,27.194880485534668,5053.853924642385,5053.853924642385,256,8192,6,0.75
matmul,sycl,4096,4096,4096,4096,32_32_32_4_2,32,32,32,4,2,bayesian;random,8,21.330048084259033,21.113855361938477,6444.26786676175,6509.420052188027,128,8192,6,0.375
matmul,sycl,4096,4096,4096,4096,32_32_32_4_4,32,32,32,4,4,bayesian;random,3,22.80294386545817,22.243328094482422,6029.104328092508,6178.884422699878,64,8192,6,0.1875
matmul,sycl,4096,4096,4096,4096,32_32_8_1_1,32,32,8,1,1,bayesian,1,90.73151779174805,90.73151779174805,1514.787328780914,1514.787328780914,1024,2048,2,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_1_2,32,32,8,1,2,bayesian,2,50.4020471572876,50.32294273376465,2726.859319579999,2731.1390392872245,512,2048,4,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_1_4,32,32,8,1,4,random,1,40.13107109069824,40.13107109069824,3424.751688321028,3424.751688321028,256,2048,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_2_1,32,32,8,2,1,random,1,47.58528137207031,47.58528137207031,2888.266066924391,2888.266066924391,512,2048,4,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_2_2,32,32,8,2,2,random,1,30.395392417907715,30.395392417907715,4521.703539218879,4521.703539218879,256,2048,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_4_1,32,32,8,4,1,bayesian;random,4,32.84838390350342,32.77004814147949,4184.057654593725,4194.041854275864,256,2048,8,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_4_2,32,32,8,4,2,bayesian;random,2,23.78163194656372,23.757311820983887,5779.212188403308,5785.1222607856525,128,2048,16,1.0
matmul,sycl,4096,4096,4096,4096,32_32_8_4_4,32,32,8,4,4,bayesian;random,5,24.34068489074707,24.04966449737549,5646.984371988747,5714.797122720716,64,2048,24,0.75
matmul,sycl,4096,4096,4096,4096,32_64_16_1_2,32,64,16,1,2,bayesian;random,2,46.10585689544678,45.910017013549805,2980.997263164621,2993.6593887873423,1024,6144,2,1.0
matmul,sycl,4096,4096,4096,4096,32_64_16_1_4,32,64,16,1,4,random,2,65.19193649291992,64.95027160644531,2108.249110729689,2116.0643377257456,512,6144,4,1.0
matmul,sycl,4096,4096,4096,4096,32_64_16_2_1,32,64,16,2,1,bayesian;random,4,42.39257574081421,42.338815689086914,3242.0591704623466,3246.1690587019825,1024,6144,2,1.0
matmul,sycl,4096,4096,4096,4096,32_64_16_2_2,32,64,16,2,2,random,3,45.90336036682129,45.575679779052734,2994.1702402441774,3015.6204830798597,512,6144,4,1.0
matmul,sycl,4096,4096,4096,4096,32_64_16_4_2,32,64,16,4,2,bayesian,6,21.278037071228027,20.88806438446045,6459.696289145517,6579.784078712764,256,6144,8,1.0
matmul,sycl,4096,4096,4096,4096,32_64_16_4_4,32,64,16,4,4,bayesian,2,22.69337558746338,22.415359497070312,6057.255949940487,6131.4632714216905,128,6144,8,0.5
matmul,sycl,4096,4096,4096,4096,32_64_32_1_2,32,64,32,1,2,bayesian;random,2,71.99513626098633,71.76755142211914,1909.022386814915,1915.0570243593484,1024,12288,2,1.0
matmul,sycl,4096,4096,4096,4096,32_64_32_1_4,32,64,32,1,4,bayesian;random,3,71.10963185628255,70.9488639831543,1932.7886827778962,1937.1550967275916,512,12288,4,1.0
matmul,sycl,4096,4096,4096,4096,32_64_32_2_1,32,64,32,2,1,bayesian;random,3,47.64347775777181,47.52230453491211,2884.7487801413713,2892.0936140845383,1024,12288,2,1.0
matmul,sycl,4096,4096,4096,4096,32_64_32_2_2,32,64,32,2,2,bayesian;random,3,45.11112531026205,44.82662391662598,3046.7463441936475,3066.0117016089753,512,12288,4,1.0
matmul,sycl,4096,4096,4096,4096,32_64_32_2_4,32,64,32,2,4,random,3,44.75204277038574,44.45747184753418,3071.1880899503353,3091.470291953253,256,12288,4,0.5
matmul,sycl,4096,4096,4096,4096,32_64_32_4_1,32,64,32,4,1,bayesian;random,3,26.854570388793945,26.675199508666992,5118.014148252314,5152.312110256006,512,12288,4,1.0
matmul,sycl,4096,4096,4096,4096,32_64_32_4_2,32,64,32,4,2,random,1,20.591615676879883,20.591615676879883,6674.510423498019,6674.510423498019,256,12288,4,0.5
matmul,sycl,4096,4096,4096,4096,32_64_8_1_2,32,64,8,1,2,bayesian;random,6,56.69691721598307,56.22425651550293,2424.138012290953,2444.47791735767,1024,3072,2,1.0
